id,title,description,availability,condition,price,link,image_link,brand,gtin,product_type,quantity_to_sell_on_facebook
"23739","Medeli Dante Zen Keyboard 61 - AKX10-TURKISH Version","Medeli Dante Zen Keyboard 61 - AKX10-TURKISH Version by Medeli. 61 Key. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","4399.00 AED","https://www.akm-music.com/shop.html?product=23739","https://www.akm-music.com/assets/products/23739.webp","Medeli","","61 Key","25"
"23740","Medeli DD221 Portable Digital Drum","Medeli DD221 Portable Digital Drum by Medeli. Drum Machine. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","599.00 AED","https://www.akm-music.com/shop.html?product=23740","https://www.akm-music.com/assets/products/23740.webp","Medeli","6950474312212","Drum Machine","25"
"23741","Medeli DD309 Digital Drum Set","Medeli DD309 Digital Drum Set by Medeli. Drum Kits. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","799.00 AED","https://www.akm-music.com/shop.html?product=23741","https://www.akm-music.com/assets/products/23741.webp","Medeli","6950474330902","Drum Kits","25"
"23744","Medeli DD400 (A2S) Digital Drum Set","Medeli DD400 (A2S) Digital Drum Set by Medeli. Drum Kits. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1405.32 AED","https://www.akm-music.com/shop.html?product=23744","https://www.akm-music.com/assets/products/23744.webp","Medeli","","Drum Kits","25"
"23747","Medeli DD610S Digital Drum Set","Medeli DD610S Digital Drum Set by Medeli. Drum Kits. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","1899.00 AED","https://www.akm-music.com/shop.html?product=23747","https://www.akm-music.com/assets/products/23747.webp","Medeli","6950474361012","Drum Kits","0"
"23760","Medeli DP388 (A2S) WH Digital Piano","Medeli DP388 (A2S) WH Digital Piano by Medeli. Upright Piano. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2999.00 AED","https://www.akm-music.com/shop.html?product=23760","https://www.akm-music.com/assets/products/23760.webp","Medeli","","Upright Piano","25"
"23775","Medeli MK37 (Black) Keyboard 37","Medeli MK37 (Black) Keyboard 37 by Medeli. Midi Keyboard. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","229.00 AED","https://www.akm-music.com/shop.html?product=23775","https://www.akm-music.com/assets/products/23775.webp","Medeli","6950474380372","Midi Keyboard","25"
"23778","Medeli MK49 (Black) Keyboard 49","Medeli MK49 (Black) Keyboard 49 by Medeli. Midi Keyboard. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","294.59 AED","https://www.akm-music.com/shop.html?product=23778","https://www.akm-music.com/assets/products/23778.webp","Medeli","6950474300493","Midi Keyboard","25"
"48853","Medeli UP105 (pvc Black) Digital Piano","Medeli UP105 (pvc Black) Digital Piano by Medeli. Digital Pianos. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2299.00 AED","https://www.akm-music.com/shop.html?product=48853","https://www.akm-music.com/assets/products/48853.webp","Medeli","","Digital Pianos","25"
"48854","Medeli UP203 (pvc Black) Digital Piano","Medeli UP203 (pvc Black) Digital Piano by Medeli. Digital Pianos. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","3199.00 AED","https://www.akm-music.com/shop.html?product=48854","https://www.akm-music.com/assets/products/48854.webp","Medeli","","Digital Pianos","25"
"23796","Medeli Yodrum-pro Digital Drum Set","Medeli Yodrum-pro Digital Drum Set by Medeli. Drum Kits. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","4799.00 AED","https://www.akm-music.com/shop.html?product=23796","https://www.akm-music.com/assets/products/23796.webp","Medeli","","Drum Kits","25"
"23800","Promark LA5AW LA Spec 5A Size - LA logo","Promark LA5AW LA Spec 5A Size - LA logo by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","35.88 AED","https://www.akm-music.com/shop.html?product=23800","https://www.akm-music.com/assets/products/23800.webp","Promark","616022124916","Sticks","25"
"23802","Promark LA5BW LA Spec 5B Size - LA Logo","Promark LA5BW LA Spec 5B Size - LA Logo by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","39.00 AED","https://www.akm-music.com/shop.html?product=23802","https://www.akm-music.com/assets/products/23802.webp","Promark","616022124930","Sticks","25"
"23803","Promark LAU2BW LA Spec 2B size","Promark LAU2BW LA Spec 2B size by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","29.00 AED","https://www.akm-music.com/shop.html?product=23803","https://www.akm-music.com/assets/products/23803.webp","Promark","616022127368","Sticks","25"
"23804","Promark LAU5AW LA Spec 5A Size","Promark LAU5AW LA Spec 5A Size by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","29.00 AED","https://www.akm-music.com/shop.html?product=23804","https://www.akm-music.com/assets/products/23804.webp","Promark","616022105281","Sticks","25"
"23805","Promark LAU5BW LA Spec 5B size","Promark LAU5BW LA Spec 5B size by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","29.00 AED","https://www.akm-music.com/shop.html?product=23805","https://www.akm-music.com/assets/products/23805.webp","Promark","616022127344","Sticks","25"
"23806","Promark LAU7AW LA Spec 7A Size","Promark LAU7AW LA Spec 7A Size by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","29.00 AED","https://www.akm-music.com/shop.html?product=23806","https://www.akm-music.com/assets/products/23806.webp","Promark","616022127306","Sticks","25"
"23835","ProMark Phil Collins Hickory Drumstick - Wood Tip","ProMark Phil Collins Hickory Drumstick - Wood Tip by Promark. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=23835","https://www.akm-music.com/assets/products/23835.webp","Promark","10616022104816","Accessories","25"
"40319","ProMark Phil Collins Hickory Drumstick, Wood Tip","ProMark Phil Collins Hickory Drumstick, Wood Tip by Promark. Accessories. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","53.54 AED","https://www.akm-music.com/shop.html?product=40319","https://www.akm-music.com/assets/products/40319.webp","Promark","616022104819","Accessories","25"
"48732","Promark PMNB5B Light Nylon Brushes 5B Yellow","Promark PMNB5B Light Nylon Brushes 5B Yellow by Promark. Other. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","199.00 AED","https://www.akm-music.com/shop.html?product=48732","https://www.akm-music.com/assets/products/48732.webp","Promark","616022136667","Other","25"
"23809","Promark PW5AW Oak 5A","Promark PW5AW Oak 5A by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=23809","https://www.akm-music.com/assets/products/23809.webp","Promark","616022102976","Sticks","25"
"23813","Promark PW7AW Oak 7A","Promark PW7AW Oak 7A by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=23813","https://www.akm-music.com/assets/products/23813.webp","Promark","10616022103017","Sticks","25"
"23815","Promark R5AFG Rebound 5A Firegrain WD Tip","Promark R5AFG Rebound 5A Firegrain WD Tip by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=23815","https://www.akm-music.com/assets/products/23815.webp","Promark","616022131969","Sticks","25"
"23820","Promark TX515W Hickory 515- Joey Jordison","Promark TX515W Hickory 515- Joey Jordison by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","55.20 AED","https://www.akm-music.com/shop.html?product=23820","https://www.akm-music.com/assets/products/23820.webp","Promark","616022125852","Sticks","25"
"23822","Promark TX5AW Hickory 5A","Promark TX5AW Hickory 5A by Promark. Brushes. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","74.52 AED","https://www.akm-music.com/shop.html?product=23822","https://www.akm-music.com/assets/products/23822.webp","Promark","616022105298","Brushes","0"
"23824","Promark TX5AW-FG Classic 5A Firegrain","Promark TX5AW-FG Classic 5A Firegrain by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","95.00 AED","https://www.akm-music.com/shop.html?product=23824","https://www.akm-music.com/assets/products/23824.webp","Promark","616022131921","Sticks","25"
"23828","Promark TX707W Simon Phillips Signature","Promark TX707W Simon Phillips Signature by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=23828","https://www.akm-music.com/assets/products/23828.webp","Promark","10616022105363","Sticks","25"
"23831","Promark TX7AW Hickory 7A","Promark TX7AW Hickory 7A by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","79.00 AED","https://www.akm-music.com/shop.html?product=23831","https://www.akm-music.com/assets/products/23831.webp","Promark","","Sticks","25"
"23832","Promark TX7AW-FG Classic 7A Firegrain","Promark TX7AW-FG Classic 7A Firegrain by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","99.00 AED","https://www.akm-music.com/shop.html?product=23832","https://www.akm-music.com/assets/products/23832.webp","Promark","616022105342","Sticks","25"
"23834","Promark TXMP420XW-AG Mike Portnoy Activegrip 420X","Promark TXMP420XW-AG Mike Portnoy Activegrip 420X by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.00 AED","https://www.akm-music.com/shop.html?product=23834","https://www.akm-music.com/assets/products/23834.webp","Promark","616022131365","Sticks","25"
"23836","Promark TXPR7AW Hickory 7A Pro-round","Promark TXPR7AW Hickory 7A Pro-round by Promark. Sticks. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","49.00 AED","https://www.akm-music.com/shop.html?product=23836","https://www.akm-music.com/assets/products/23836.webp","Promark","616022120451","Sticks","25"
"37005","Prs 100107:003:001: Hoodie, Full-zip, Bird Silhouette, Black, Medium","Prs 100107:003:001: Hoodie, Full-zip, Bird Silhouette, Black, Medium by Prs. Clothing and Merch. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","324.05 AED","https://www.akm-music.com/shop.html?product=37005","https://www.akm-music.com/assets/products/37005.webp","Prs","825362191599","Clothing and Merch","25"
"23854","Savarez 170 Flamencita","Savarez 170 Flamencita by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","33.46 AED","https://www.akm-music.com/shop.html?product=23854","https://www.akm-music.com/assets/products/23854.webp","Savarez","","Classical Guitar Strings","25"
"23855","Savarez 500AJ Alliance Corum High Tension 500AJ","Savarez 500AJ Alliance Corum High Tension 500AJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","81.70 AED","https://www.akm-music.com/shop.html?product=23855","https://www.akm-music.com/assets/products/23855.webp","Savarez","698502500007","Classical Guitar Strings","25"
"23857","Savarez 500ARJ Alliance Corum Mixed Tension 500ARJ","Savarez 500ARJ Alliance Corum Mixed Tension 500ARJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","81.70 AED","https://www.akm-music.com/shop.html?product=23857","https://www.akm-music.com/assets/products/23857.webp","Savarez","698502500052","Classical Guitar Strings","25"
"23860","Savarez 500CRJ New Cristal Corum Mixed Tension 500CRJ","Savarez 500CRJ New Cristal Corum Mixed Tension 500CRJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","62.44 AED","https://www.akm-music.com/shop.html?product=23860","https://www.akm-music.com/assets/products/23860.webp","Savarez","698502500090","Classical Guitar Strings","25"
"23861","Savarez 510AJ Alliance Cantiga High Tension 510AJ","Savarez 510AJ Alliance Cantiga High Tension 510AJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","85.44 AED","https://www.akm-music.com/shop.html?product=23861","https://www.akm-music.com/assets/products/23861.webp","Savarez","698502503558","Classical Guitar Strings","25"
"23866","Savarez 510ARP Alliance Cantiga Premium Normal Tension 510ARP","Savarez 510ARP Alliance Cantiga Premium Normal Tension 510ARP by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","89.82 AED","https://www.akm-music.com/shop.html?product=23866","https://www.akm-music.com/assets/products/23866.webp","Savarez","698502504845","Classical Guitar Strings","25"
"23867","Savarez 510CJ New Cristal Cantiga High Tension 510CJ","Savarez 510CJ New Cristal Cantiga High Tension 510CJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","65.80 AED","https://www.akm-music.com/shop.html?product=23867","https://www.akm-music.com/assets/products/23867.webp","Savarez","698502503572","Classical Guitar Strings","25"
"23869","Savarez 510CRJ New Cristal Cantiga Mixed Tension 510CRJ","Savarez 510CRJ New Cristal Cantiga Mixed Tension 510CRJ by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","65.80 AED","https://www.akm-music.com/shop.html?product=23869","https://www.akm-music.com/assets/products/23869.webp","Savarez","698502503596","Classical Guitar Strings","25"
"23870","Savarez 510CRP New Cristal Cantiga Premium Normal Tension 510CRP","Savarez 510CRP New Cristal Cantiga Premium Normal Tension 510CRP by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","70.32 AED","https://www.akm-music.com/shop.html?product=23870","https://www.akm-music.com/assets/products/23870.webp","Savarez","698502504876","Classical Guitar Strings","25"
"23871","Savarez 510MR Creation Cantiga Normal Tension 510MR","Savarez 510MR Creation Cantiga Normal Tension 510MR by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","74.74 AED","https://www.akm-music.com/shop.html?product=23871","https://www.akm-music.com/assets/products/23871.webp","Savarez","698502504029","Classical Guitar Strings","25"
"23874","Savarez 540R Alliance HT Classic Normal Tension 540R","Savarez 540R Alliance HT Classic Normal Tension 540R by Savarez. Classical Guitar Strings. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","81.70 AED","https://www.akm-music.com/shop.html?product=23874","https://www.akm-music.com/assets/products/23874.webp","Savarez","698502501394","Classical Guitar Strings","25"
"24126","Stay 127-BLUE 1300/03 - Tower Model Keyboard Stand","Stay 127-BLUE 1300/03 - Tower Model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","932.88 AED","https://www.akm-music.com/shop.html?product=24126","https://www.akm-music.com/assets/products/24126.webp","Stay","07898587121231","Keyboard Stands","25"
"24130","Stay 185-BLACK 1100/02 - Slim model Keyboard Stand","Stay 185-BLACK 1100/02 - Slim model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","650.00 AED","https://www.akm-music.com/shop.html?product=24130","https://www.akm-music.com/assets/products/24130.webp","Stay","074278169608","Keyboard Stands","0"
"24133","Stay 200-WHITE 1300/01 - Tower Model Keyboard Stand","Stay 200-WHITE 1300/01 - Tower Model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","712.66 AED","https://www.akm-music.com/shop.html?product=24133","https://www.akm-music.com/assets/products/24133.webp","Stay","7898587122009","Keyboard Stands","0"
"24136","Stay 208-WHITE 1100/01 - Slim model Keyboard Stand","Stay 208-WHITE 1100/01 - Slim model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","409.25 AED","https://www.akm-music.com/shop.html?product=24136","https://www.akm-music.com/assets/products/24136.webp","Stay","7898587122085","Keyboard Stands","0"
"24141","Stay 217-BLUE 700/01 - Piano Model Keyboard Stand","Stay 217-BLUE 700/01 - Piano Model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","876.02 AED","https://www.akm-music.com/shop.html?product=24141","https://www.akm-music.com/assets/products/24141.webp","Stay","7898587122177","Keyboard Stands","25"
"24149","Stay 46-BLACK 1300/02 - Tower Model Keyboard Stand","Stay 46-BLACK 1300/02 - Tower Model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","842.60 AED","https://www.akm-music.com/shop.html?product=24149","https://www.akm-music.com/assets/products/24149.webp","Stay","","Keyboard Stands","25"
"24153","Stay 65-SILVER 700/01 - Piano Model Keyboard Stand","Stay 65-SILVER 700/01 - Piano Model Keyboard Stand by Stay. Keyboard Stands. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","876.02 AED","https://www.akm-music.com/shop.html?product=24153","https://www.akm-music.com/assets/products/24153.webp","Stay","7898587120814","Keyboard Stands","25"
"37351","Sterling ST-AX3FM-NBL-M1 Axis AX3 Flame Maple","Sterling ST-AX3FM-NBL-M1 Axis AX3 Flame Maple by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2389.00 AED","https://www.akm-music.com/shop.html?product=37351","https://www.akm-music.com/assets/products/37351.webp","Sterling","810002951091","Electric Guitar","25"
"37353","Sterling ST-AX3FM-TBK-M1 Axis AX3 Flame Maple","Sterling ST-AX3FM-TBK-M1 Axis AX3 Flame Maple by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2389.00 AED","https://www.akm-music.com/shop.html?product=37353","https://www.akm-music.com/assets/products/37353.webp","Sterling","810002952685","Electric Guitar","25"
"37361","Sterling ST-CT30HSS-CHB-M1 Cutlass CT30HSS","Sterling ST-CT30HSS-CHB-M1 Cutlass CT30HSS by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1799.00 AED","https://www.akm-music.com/shop.html?product=37361","https://www.akm-music.com/assets/products/37361.webp","Sterling","810002952692","Electric Guitar","25"
"37365","Sterling ST-CT30SSS-BK-M1 Cutlass CT30SSS","Sterling ST-CT30SSS-BK-M1 Cutlass CT30SSS by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1854.72 AED","https://www.akm-music.com/shop.html?product=37365","https://www.akm-music.com/assets/products/37365.webp","Sterling","810002952708","Electric Guitar","25"
"37367","Sterling ST-CT30SSS-PBP-L1 Cutlass CT30SSS","Sterling ST-CT30SSS-PBP-L1 Cutlass CT30SSS by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1854.72 AED","https://www.akm-music.com/shop.html?product=37367","https://www.akm-music.com/assets/products/37367.webp","Sterling","810002952715","Electric Guitar","25"
"37373","Sterling ST-GOLDIE-CSH-R2 St. Vincent Goldie","Sterling ST-GOLDIE-CSH-R2 St. Vincent Goldie by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","4134.45 AED","https://www.akm-music.com/shop.html?product=37373","https://www.akm-music.com/assets/products/37373.webp","Sterling","810002952500","Electric Guitar","25"
"37379","Sterling ST-JP157DQM-CPD-E2-WB John Petrucci JP157D Quilted Maple","Sterling ST-JP157DQM-CPD-E2-WB John Petrucci JP157D Quilted Maple by Sterling. 7 String Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","7420.81 AED","https://www.akm-music.com/shop.html?product=37379","https://www.akm-music.com/assets/products/37379.webp","Sterling","810002951794","7 String Guitar","0"
"37382","Sterling ST-JP70-MDR-R1 John Petrucci JP70","Sterling ST-JP70-MDR-R1 John Petrucci JP70 by Sterling. 7 String Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","3710.41 AED","https://www.akm-music.com/shop.html?product=37382","https://www.akm-music.com/assets/products/37382.webp","Sterling","810002953217","7 String Guitar","25"
"37388","Sterling ST-LK100-HZB-R2 Luke LK100","Sterling ST-LK100-HZB-R2 Luke LK100 by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","4134.48 AED","https://www.akm-music.com/shop.html?product=37388","https://www.akm-music.com/assets/products/37388.webp","Sterling","810002952562","Electric Guitar","25"
"37406","Sterling ST-RAY34-BK-R2 Stingray RAY34","Sterling ST-RAY34-BK-R2 Stingray RAY34 by Sterling. Bass Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","3969.57 AED","https://www.akm-music.com/shop.html?product=37406","https://www.akm-music.com/assets/products/37406.webp","Sterling","","Bass Guitar","0"
"37422","Sterling ST-RAY4-BK-M1 Stingray RAY4","Sterling ST-RAY4-BK-M1 Stingray RAY4 by Sterling. Bass Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","1854.74 AED","https://www.akm-music.com/shop.html?product=37422","https://www.akm-music.com/assets/products/37422.webp","Sterling","852956007592","Bass Guitar","0"
"37430","Sterling ST-RAY4-TBKS-J1 Stingray RAY4","Sterling ST-RAY4-TBKS-J1 Stingray RAY4 by Sterling. Bass Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","1854.74 AED","https://www.akm-music.com/shop.html?product=37430","https://www.akm-music.com/assets/products/37430.webp","Sterling","852956007646","Bass Guitar","25"
"37439","Sterling ST-RAY5-WS-J1 Stingray 5 RAY5","Sterling ST-RAY5-WS-J1 Stingray 5 RAY5 by Sterling. 5 Strings Bass Guitars. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","2120.23 AED","https://www.akm-music.com/shop.html?product=37439","https://www.akm-music.com/assets/products/37439.webp","Sterling","852956007745","5 Strings Bass Guitars","0"
"37436","Sterling ST-RAY5HH-RRBS-J1 Stingray 5 HH RAY5HH","Sterling ST-RAY5HH-RRBS-J1 Stingray 5 HH RAY5HH by Sterling. 5 Strings Bass Guitars. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2384.80 AED","https://www.akm-music.com/shop.html?product=37436","https://www.akm-music.com/assets/products/37436.webp","Sterling","810002951541","5 Strings Bass Guitars","25"
"37445","Sterling ST-SR30-SBK-L1 Stingray Guitar SR30","Sterling ST-SR30-SBK-L1 Stingray Guitar SR30 by Sterling. Electric Guitar. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","2120.23 AED","https://www.akm-music.com/shop.html?product=37445","https://www.akm-music.com/assets/products/37445.webp","Sterling","810002950292","Electric Guitar","25"
"40443","Suzuki MX-27 Melodion W/blow Case","Suzuki MX-27 Melodion W/blow Case by Suzuki. Melodicas. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","196.24 AED","https://www.akm-music.com/shop.html?product=40443","https://www.akm-music.com/assets/products/40443.webp","Suzuki","04939334105104","Melodicas","25"
"40457","Suzuki 3PC Soprano","Suzuki 3PC Soprano by Suzuki. Recorders. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","22.41 AED","https://www.akm-music.com/shop.html?product=40457","https://www.akm-music.com/assets/products/40457.webp","Suzuki","4939334388255","Recorders","25"
"40446","Suzuki Alto Melodion with Carry Case","Suzuki Alto Melodion with Carry Case by Suzuki. Melodicas. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","147.16 AED","https://www.akm-music.com/shop.html?product=40446","https://www.akm-music.com/assets/products/40446.webp","Suzuki","4939334104541","Melodicas","25"
"40428","Suzuki Chromatic Harmonica 12H, 48","Suzuki Chromatic Harmonica 12H, 48 by Suzuki. Harmonica. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","584.16 AED","https://www.akm-music.com/shop.html?product=40428","https://www.akm-music.com/assets/products/40428.webp","Suzuki","4939334130724","Harmonica","0"
"40429","Suzuki Chromatic Harmonica 16H","Suzuki Chromatic Harmonica 16H by Suzuki. Harmonica. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","840.80 AED","https://www.akm-music.com/shop.html?product=40429","https://www.akm-music.com/assets/products/40429.webp","Suzuki","04939334130687","Harmonica","0"
"40350","Suzuki Glockenspiel Soprano W/out Case","Suzuki Glockenspiel Soprano W/out Case by Suzuki. Others. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","392.09 AED","https://www.akm-music.com/shop.html?product=40350","https://www.akm-music.com/assets/products/40350.webp","Suzuki","4939334238505","Others","25"
"40415","Suzuki Hammond Harmonica Promaster 10H Crome Plated","Suzuki Hammond Harmonica Promaster 10H Crome Plated by Suzuki. Harmonica. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","in stock","new","194.86 AED","https://www.akm-music.com/shop.html?product=40415","https://www.akm-music.com/assets/products/40415.webp","Suzuki","4939334496806","Harmonica","25"
"40410","Suzuki Harmonica Airwave Blue","Suzuki Harmonica Airwave Blue by Suzuki. Harmonica. Available at AKM Music Abu Dhabi — delivery across the UAE, WhatsApp ordering, showroom support since 1984.","out of stock","new","62.32 AED","https://www.akm-music.com/shop.html?product=40410","https://www.akm-music.com/assets/products/40410.webp","Suzuki","4939334149412","Harmonica","0"
